symbol,interval,datetime,open,high,low,close,volume
BTCUSDT,1m,2025-06-05 01:06:00,105009.33,105037.73,105009.32,105037.73,1.15009
BTCUSDT,1m,2025-06-05 01:07:00,105037.73,105045.79,105037.72,105045.78,0.79695
BTCUSDT,1m,2025-06-05 01:08:00,105045.78,105084.0,105045.78,105063.82,12.70611
BTCUSDT,1m,2025-06-05 01:09:00,105063.81,105084.66,105063.81,105075.53,3.61092
BTCUSDT,1m,2025-06-05 01:10:00,105075.54,105075.54,105053.38,105063.11,3.5892
BTCUSDT,1m,2025-06-05 01:11:00,105063.11,105063.12,105053.24,105053.24,1.78529
BTCUSDT,1m,2025-06-05 01:12:00,105053.24,105053.25,105053.24,105053.24,1.36693
BTCUSDT,1m,2025-06-05 01:13:00,105053.24,105090.84,105053.24,105090.83,5.07027
BTCUSDT,1m,2025-06-05 01:14:00,105090.83,105090.84,105073.44,105073.44,6.83585
BTCUSDT,1m,2025-06-05 01:15:00,105073.44,105155.55,105073.44,105115.99,23.42612
BTCUSDT,1m,2025-06-05 01:16:00,105116.0,105116.0,105101.28,105101.28,3.2067
BTCUSDT,1m,2025-06-05 01:17:00,105101.29,105101.29,105086.45,105086.45,2.66212
BTCUSDT,1m,2025-06-05 01:18:00,105086.45,105086.46,105086.45,105086.46,1.00055
BTCUSDT,1m,2025-06-05 01:19:00,105086.45,105086.45,105050.0,105050.01,7.2494
BTCUSDT,1m,2025-06-05 01:20:00,105050.01,105069.44,105050.0,105057.11,4.55346
BTCUSDT,1m,2025-06-05 01:21:00,105057.12,105057.12,105047.17,105047.18,3.96361
BTCUSDT,1m,2025-06-05 01:22:00,105047.18,105047.18,105016.21,105016.21,3.58928
BTCUSDT,1m,2025-06-05 01:23:00,105016.21,105016.22,105015.52,105015.53,2.84961
BTCUSDT,1m,2025-06-05 01:24:00,105015.53,105015.53,104943.38,104943.38,5.2321
BTCUSDT,1m,2025-06-05 01:25:00,104943.38,104943.39,104918.58,104922.28,26.38658
BTCUSDT,1m,2025-06-05 01:26:00,104922.28,104939.91,104922.28,104939.91,4.74167
BTCUSDT,1m,2025-06-05 01:27:00,104939.9,104999.99,104939.9,104990.56,10.50857
BTCUSDT,1m,2025-06-05 01:28:00,104990.57,104998.29,104970.43,104970.44,3.34764
BTCUSDT,1m,2025-06-05 01:29:00,104970.43,104976.75,104970.43,104976.75,2.50949
BTCUSDT,1m,2025-06-05 01:30:00,104976.74,104976.75,104945.29,104945.29,3.03899
BTCUSDT,1m,2025-06-05 01:31:00,104945.29,104945.29,104913.06,104913.06,3.38061
BTCUSDT,1m,2025-06-05 01:32:00,104913.07,104925.5,104913.06,104913.09,2.59652
BTCUSDT,1m,2025-06-05 01:33:00,104913.1,104922.04,104913.09,104913.09,0.86278
BTCUSDT,1m,2025-06-05 01:34:00,104913.1,104913.1,104896.71,104896.72,2.0329
BTCUSDT,1m,2025-06-05 01:35:00,104896.72,104896.72,104896.71,104896.71,0.7179
BTCUSDT,1m,2025-06-05 01:36:00,104896.71,104896.71,104858.49,104868.31,10.57327
BTCUSDT,1m,2025-06-05 01:37:00,104868.31,104910.68,104868.31,104910.68,4.97509
BTCUSDT,1m,2025-06-05 01:38:00,104910.67,104910.68,104843.15,104844.22,6.32318
BTCUSDT,1m,2025-06-05 01:39:00,104844.21,104844.21,104814.28,104829.08,6.67167
BTCUSDT,1m,2025-06-05 01:40:00,104829.08,104829.09,104823.94,104823.94,1.88596
BTCUSDT,1m,2025-06-05 01:41:00,104823.94,104843.73,104823.94,104843.72,1.48967
BTCUSDT,1m,2025-06-05 01:42:00,104843.72,104843.73,104840.83,104840.84,1.28783
BTCUSDT,1m,2025-06-05 01:43:00,104840.83,104857.07,104813.66,104826.24,29.21166
BTCUSDT,1m,2025-06-05 01:44:00,104826.24,104858.27,104826.23,104858.26,1.93763
BTCUSDT,1m,2025-06-05 01:45:00,104858.26,104858.27,104845.16,104845.17,2.75672
BTCUSDT,1m,2025-06-05 01:46:00,104845.17,104845.17,104804.97,104827.5,2.34993
BTCUSDT,1m,2025-06-05 01:47:00,104827.5,104827.5,104827.49,104827.49,0.60821
BTCUSDT,1m,2025-06-05 01:48:00,104827.5,104827.5,104804.1,104806.46,3.59354
BTCUSDT,1m,2025-06-05 01:49:00,104806.46,104806.46,104806.45,104806.45,1.09314
BTCUSDT,1m,2025-06-05 01:50:00,104806.46,104806.46,104697.84,104697.85,12.74992
BTCUSDT,1m,2025-06-05 01:51:00,104697.85,104714.83,104697.84,104714.83,2.17231
BTCUSDT,1m,2025-06-05 01:52:00,104714.83,104736.7,104714.82,104736.69,1.81159
BTCUSDT,1m,2025-06-05 01:53:00,104736.69,104736.7,104714.77,104714.78,3.12156
BTCUSDT,1m,2025-06-05 01:54:00,104714.77,104714.78,104706.53,104706.54,2.91875
BTCUSDT,1m,2025-06-05 01:55:00,104706.54,104710.5,104700.02,104710.49,1.80554
BTCUSDT,1m,2025-06-05 01:56:00,104710.49,104775.07,104710.49,104775.07,2.43646
BTCUSDT,1m,2025-06-05 01:57:00,104775.07,104775.07,104746.8,104746.81,3.36445
BTCUSDT,1m,2025-06-05 01:58:00,104746.81,104765.32,104746.8,104765.32,2.6084
BTCUSDT,1m,2025-06-05 01:59:00,104765.32,104774.93,104765.31,104774.92,0.68872
BTCUSDT,1m,2025-06-05 02:00:00,104774.92,104799.98,104774.92,104799.98,3.68616
BTCUSDT,1m,2025-06-05 02:01:00,104799.98,104884.72,104799.97,104884.71,9.28986
BTCUSDT,1m,2025-06-05 02:02:00,104884.71,104901.81,104884.71,104901.81,1.97386
BTCUSDT,1m,2025-06-05 02:03:00,104901.8,104901.81,104899.99,104899.99,5.95953
BTCUSDT,1m,2025-06-05 02:04:00,104899.99,104900.0,104877.81,104882.99,5.35161
BTCUSDT,1m,2025-06-05 02:05:00,104882.99,104890.5,104872.12,104872.13,3.06649
BTCUSDT,1m,2025-06-05 02:06:00,104872.12,104890.0,104872.12,104890.0,1.51689
BTCUSDT,1m,2025-06-05 02:07:00,104890.0,104890.0,104866.17,104866.17,2.30353
BTCUSDT,1m,2025-06-05 02:08:00,104866.18,104880.17,104866.17,104880.17,2.62858
BTCUSDT,1m,2025-06-05 02:09:00,104880.16,104880.17,104866.46,104866.47,2.79184
BTCUSDT,1m,2025-06-05 02:10:00,104866.47,104867.82,104866.46,104867.81,1.35433
BTCUSDT,1m,2025-06-05 02:11:00,104867.81,104888.8,104867.81,104888.8,1.82145
BTCUSDT,1m,2025-06-05 02:12:00,104888.8,104936.0,104888.79,104936.0,2.71878
BTCUSDT,1m,2025-06-05 02:13:00,104935.99,104990.57,104935.99,104990.56,7.84589
BTCUSDT,1m,2025-06-05 02:14:00,104990.56,105000.0,104972.02,104972.03,4.19763
BTCUSDT,1m,2025-06-05 02:15:00,104972.03,104972.03,104934.41,104968.49,5.33501
BTCUSDT,1m,2025-06-05 02:16:00,104968.49,104973.74,104930.0,104930.0,2.51605
BTCUSDT,1m,2025-06-05 02:17:00,104930.01,104948.09,104930.01,104948.08,2.1978
BTCUSDT,1m,2025-06-05 02:18:00,104948.08,104948.09,104948.08,104948.09,1.53574
BTCUSDT,1m,2025-06-05 02:19:00,104948.09,104948.09,104930.0,104941.01,4.40304
BTCUSDT,1m,2025-06-05 02:20:00,104941.0,104964.16,104941.0,104952.41,5.62785
BTCUSDT,1m,2025-06-05 02:21:00,104952.41,104952.41,104838.08,104840.72,16.11732
BTCUSDT,1m,2025-06-05 02:22:00,104840.72,104857.33,104837.2,104857.33,1.97291
BTCUSDT,1m,2025-06-05 02:23:00,104857.32,104894.09,104857.32,104894.08,4.39081
BTCUSDT,1m,2025-06-05 02:24:00,104894.08,104939.99,104894.08,104904.95,6.95147
BTCUSDT,1m,2025-06-05 02:25:00,104904.95,104917.33,104904.95,104917.33,1.19116
BTCUSDT,1m,2025-06-05 02:26:00,104917.33,104917.33,104917.32,104917.33,0.95841
BTCUSDT,1m,2025-06-05 02:27:00,104917.32,104917.33,104901.59,104917.32,5.22126
BTCUSDT,1m,2025-06-05 02:28:00,104917.32,104917.33,104917.32,104917.32,1.19269
BTCUSDT,1m,2025-06-05 02:29:00,104917.33,104917.33,104901.61,104901.61,1.84471
BTCUSDT,1m,2025-06-05 02:30:00,104901.61,104917.33,104901.61,104917.32,2.13811
BTCUSDT,1m,2025-06-05 02:31:00,104917.32,104943.4,104917.32,104943.39,2.80702
BTCUSDT,1m,2025-06-05 02:32:00,104943.39,104952.39,104943.39,104952.39,2.66748
BTCUSDT,1m,2025-06-05 02:33:00,104952.39,105124.69,104952.39,105117.18,28.98075
BTCUSDT,1m,2025-06-05 02:34:00,105117.17,105117.17,105075.21,105080.25,11.63643
BTCUSDT,1m,2025-06-05 02:35:00,105080.26,105108.0,105080.25,105107.99,3.63391
BTCUSDT,1m,2025-06-05 02:36:00,105107.99,105125.29,105098.66,105125.28,10.78542
BTCUSDT,1m,2025-06-05 02:37:00,105125.28,105125.28,105115.97,105115.97,5.69462
BTCUSDT,1m,2025-06-05 02:38:00,105115.97,105240.84,105115.97,105240.83,32.64725
BTCUSDT,1m,2025-06-05 02:39:00,105240.84,105240.84,105208.63,105208.64,11.2881
BTCUSDT,1m,2025-06-05 02:40:00,105208.64,105208.64,105174.94,105195.78,5.85276
BTCUSDT,1m,2025-06-05 02:41:00,105195.79,105195.79,105153.96,105153.97,8.62385
BTCUSDT,1m,2025-06-05 02:42:00,105153.97,105167.21,105139.73,105167.2,8.85553
BTCUSDT,1m,2025-06-05 02:43:00,105167.21,105179.06,105167.2,105175.59,2.22099
BTCUSDT,1m,2025-06-05 02:44:00,105175.59,105175.59,105170.39,105170.39,2.54307
BTCUSDT,1m,2025-06-05 02:45:00,105170.39,105170.4,105140.0,105169.85,3.39042
BTCUSDT,1m,2025-06-05 02:46:00,105169.84,105208.64,105169.84,105208.63,27.34087
BTCUSDT,1m,2025-06-05 02:47:00,105208.63,105208.64,105207.93,105207.93,1.65521
BTCUSDT,1m,2025-06-05 02:48:00,105207.94,105207.94,105185.2,105185.2,3.4869
BTCUSDT,1m,2025-06-05 02:49:00,105185.2,105203.52,105185.2,105199.58,2.68957
BTCUSDT,1m,2025-06-05 02:50:00,105199.58,105218.91,105199.57,105218.91,3.08509
BTCUSDT,1m,2025-06-05 02:51:00,105218.9,105218.91,105218.9,105218.9,0.52839
BTCUSDT,1m,2025-06-05 02:52:00,105218.9,105218.91,105193.11,105204.78,5.95058
BTCUSDT,1m,2025-06-05 02:53:00,105204.77,105204.78,105190.59,105190.6,4.2035
BTCUSDT,1m,2025-06-05 02:54:00,105190.59,105190.6,105021.01,105058.27,36.97594
BTCUSDT,1m,2025-06-05 02:55:00,105058.27,105065.32,105021.01,105031.83,7.26299
BTCUSDT,1m,2025-06-05 02:56:00,105031.83,105031.84,105020.0,105023.25,4.05466
BTCUSDT,1m,2025-06-05 02:57:00,105023.25,105033.44,105023.25,105033.43,1.19842
BTCUSDT,1m,2025-06-05 02:58:00,105033.43,105033.44,105033.42,105033.43,8.98912
BTCUSDT,1m,2025-06-05 02:59:00,105033.43,105033.43,104989.48,104989.48,27.40742
BTCUSDT,1m,2025-06-05 03:00:00,104989.48,105022.63,104976.74,104976.74,8.83826
BTCUSDT,1m,2025-06-05 03:01:00,104976.75,105009.99,104976.74,105009.99,3.47531
BTCUSDT,1m,2025-06-05 03:02:00,105009.98,105033.31,105009.98,105033.3,1.64528
BTCUSDT,1m,2025-06-05 03:03:00,105033.31,105033.31,104960.17,104960.17,5.0464
BTCUSDT,1m,2025-06-05 03:04:00,104960.17,104960.17,104952.38,104952.38,2.63925
BTCUSDT,1m,2025-06-05 03:05:00,104952.39,104967.68,104938.76,104967.68,7.28189
BTCUSDT,1m,2025-06-05 03:06:00,104967.68,104967.68,104967.67,104967.68,4.18566
BTCUSDT,1m,2025-06-05 03:07:00,104967.68,104967.68,104958.0,104967.12,2.85569
BTCUSDT,1m,2025-06-05 03:08:00,104967.11,104967.13,104955.76,104967.12,1.49295
BTCUSDT,1m,2025-06-05 03:09:00,104967.13,104990.56,104967.12,104990.55,1.92438
BTCUSDT,1m,2025-06-05 03:10:00,104990.56,105006.69,104990.55,105006.68,4.68842
BTCUSDT,1m,2025-06-05 03:11:00,105006.68,105035.2,105006.68,105035.2,1.54493
BTCUSDT,1m,2025-06-05 03:12:00,105035.2,105035.2,105035.19,105035.19,0.35862
BTCUSDT,1m,2025-06-05 03:13:00,105035.19,105035.2,104979.09,104979.09,11.14661
BTCUSDT,1m,2025-06-05 03:14:00,104979.09,105000.0,104973.51,105000.0,3.37122
BTCUSDT,1m,2025-06-05 03:15:00,105000.0,105000.0,104973.57,104973.58,3.39161
BTCUSDT,1m,2025-06-05 03:16:00,104973.58,104973.58,104973.57,104973.58,0.21538
BTCUSDT,1m,2025-06-05 03:17:00,104973.58,104999.99,104973.57,104999.99,3.51023
BTCUSDT,1m,2025-06-05 03:18:00,104999.99,104999.99,104958.03,104958.03,2.78936
BTCUSDT,1m,2025-06-05 03:19:00,104958.03,104988.0,104958.03,104988.0,0.697
BTCUSDT,1m,2025-06-05 03:20:00,104988.0,105000.0,104988.0,105000.0,3.56727
BTCUSDT,1m,2025-06-05 03:21:00,105000.0,105029.65,104999.99,105029.65,3.27809
BTCUSDT,1m,2025-06-05 03:22:00,105029.65,105029.65,104999.07,104999.08,4.97554
BTCUSDT,1m,2025-06-05 03:23:00,104999.08,104999.08,104920.74,104920.74,3.73245
BTCUSDT,1m,2025-06-05 03:24:00,104920.74,104920.74,104900.0,104900.01,4.26644
BTCUSDT,1m,2025-06-05 03:25:00,104900.0,104912.48,104900.0,104904.63,1.53072
BTCUSDT,1m,2025-06-05 03:26:00,104904.63,104904.63,104900.0,104900.0,1.2703
BTCUSDT,1m,2025-06-05 03:27:00,104900.01,104900.01,104884.37,104884.38,5.86514
BTCUSDT,1m,2025-06-05 03:28:00,104884.38,104894.99,104880.2,104894.98,5.92823
BTCUSDT,1m,2025-06-05 03:29:00,104894.99,104911.56,104894.98,104911.55,1.15203
BTCUSDT,1m,2025-06-05 03:30:00,104911.55,104911.56,104906.55,104906.56,1.80671
BTCUSDT,1m,2025-06-05 03:31:00,104906.55,104911.56,104903.41,104903.41,2.45936
BTCUSDT,1m,2025-06-05 03:32:00,104903.41,104911.56,104884.41,104911.55,4.18393
BTCUSDT,1m,2025-06-05 03:33:00,104911.55,104973.5,104911.55,104940.0,6.08801
BTCUSDT,1m,2025-06-05 03:34:00,104940.01,104957.37,104937.11,104950.72,0.96702
BTCUSDT,1m,2025-06-05 03:35:00,104950.71,104950.72,104937.61,104937.61,2.61748
BTCUSDT,1m,2025-06-05 03:36:00,104937.62,104937.62,104900.01,104900.01,1.41543
BTCUSDT,1m,2025-06-05 03:37:00,104900.01,104927.8,104900.01,104924.65,5.22055
BTCUSDT,1m,2025-06-05 03:38:00,104924.64,104967.33,104921.96,104940.0,11.70139
BTCUSDT,1m,2025-06-05 03:39:00,104940.0,104980.0,104936.89,104964.2,14.6201
BTCUSDT,1m,2025-06-05 03:40:00,104964.2,104964.2,104956.59,104956.59,1.58972
BTCUSDT,1m,2025-06-05 03:41:00,104956.6,104967.14,104956.59,104967.13,0.94886
BTCUSDT,1m,2025-06-05 03:42:00,104967.13,104974.71,104967.13,104974.7,1.42352
BTCUSDT,1m,2025-06-05 03:43:00,104974.7,104974.71,104974.7,104974.7,0.35108
BTCUSDT,1m,2025-06-05 03:44:00,104974.7,104974.71,104974.7,104974.7,0.14419
BTCUSDT,1m,2025-06-05 03:45:00,104974.7,104974.71,104940.39,104959.14,4.98791
BTCUSDT,1m,2025-06-05 03:46:00,104959.14,104970.47,104959.13,104966.6,0.82646
BTCUSDT,1m,2025-06-05 03:47:00,104966.6,104974.71,104966.6,104974.7,0.62692
BTCUSDT,1m,2025-06-05 03:48:00,104974.7,104974.71,104974.7,104974.7,3.63241
BTCUSDT,1m,2025-06-05 03:49:00,104974.71,104974.71,104974.7,104974.7,0.38597
BTCUSDT,1m,2025-06-05 03:50:00,104974.7,105037.16,104974.7,105037.15,4.10272
BTCUSDT,1m,2025-06-05 03:51:00,105037.15,105064.95,105037.15,105064.95,6.38745
BTCUSDT,1m,2025-06-05 03:52:00,105064.94,105064.95,105049.01,105049.02,5.83064
BTCUSDT,1m,2025-06-05 03:53:00,105049.01,105060.01,105049.01,105060.01,1.55406
BTCUSDT,1m,2025-06-05 03:54:00,105060.0,105060.01,105060.0,105060.01,0.71727
BTCUSDT,1m,2025-06-05 03:55:00,105060.01,105060.01,105050.32,105050.32,1.62236
BTCUSDT,1m,2025-06-05 03:56:00,105050.33,105056.95,105050.32,105056.95,0.4981
BTCUSDT,1m,2025-06-05 03:57:00,105056.95,105056.95,105056.94,105056.95,0.26781
BTCUSDT,1m,2025-06-05 03:58:00,105056.94,105056.95,105047.15,105047.15,4.98005
BTCUSDT,1m,2025-06-05 03:59:00,105047.16,105047.16,105047.15,105047.15,0.14824
BTCUSDT,1m,2025-06-05 04:00:00,105047.15,105052.87,105047.15,105052.86,1.63699
BTCUSDT,1m,2025-06-05 04:01:00,105052.86,105070.47,105048.63,105048.64,8.22287
BTCUSDT,1m,2025-06-05 04:02:00,105048.64,105062.78,105048.64,105049.75,4.18162
BTCUSDT,1m,2025-06-05 04:03:00,105049.75,105058.25,105049.75,105058.24,0.88967
BTCUSDT,1m,2025-06-05 04:04:00,105058.25,105058.25,105047.54,105057.05,1.30283
BTCUSDT,1m,2025-06-05 04:05:00,105057.05,105080.0,105057.05,105080.0,1.41809
BTCUSDT,1m,2025-06-05 04:06:00,105079.99,105080.0,105074.94,105074.95,2.0904
BTCUSDT,1m,2025-06-05 04:07:00,105074.94,105108.86,105074.94,105108.86,3.81412
BTCUSDT,1m,2025-06-05 04:08:00,105108.85,105108.86,105095.23,105102.7,3.50121
BTCUSDT,1m,2025-06-05 04:09:00,105102.7,105102.7,105088.0,105088.0,1.84166
BTCUSDT,1m,2025-06-05 04:10:00,105088.0,105088.01,105053.4,105053.4,9.19078
BTCUSDT,1m,2025-06-05 04:11:00,105053.4,105053.4,105032.95,105041.65,3.51598
BTCUSDT,1m,2025-06-05 04:12:00,105041.66,105071.79,105041.65,105071.79,1.37261
BTCUSDT,1m,2025-06-05 04:13:00,105071.79,105122.54,105071.78,105121.06,6.22954
BTCUSDT,1m,2025-06-05 04:14:00,105121.06,105121.06,105121.0,105121.01,2.64958
BTCUSDT,1m,2025-06-05 04:15:00,105121.01,105135.49,105121.01,105135.48,2.94163
BTCUSDT,1m,2025-06-05 04:16:00,105135.48,105135.49,105135.48,105135.49,0.85816
BTCUSDT,1m,2025-06-05 04:17:00,105135.49,105171.7,105135.48,105166.79,5.86563
BTCUSDT,1m,2025-06-05 04:18:00,105166.8,105199.0,105166.8,105198.98,6.20696
BTCUSDT,1m,2025-06-05 04:19:00,105198.98,105198.98,105190.47,105190.48,1.58424
BTCUSDT,1m,2025-06-05 04:20:00,105190.47,105190.48,105153.29,105153.29,2.37081
BTCUSDT,1m,2025-06-05 04:21:00,105153.3,105159.72,105144.62,105159.72,1.31763
BTCUSDT,1m,2025-06-05 04:22:00,105159.71,105167.42,105159.71,105167.41,0.49422
BTCUSDT,1m,2025-06-05 04:23:00,105167.42,105167.45,105162.42,105162.42,2.16113
BTCUSDT,1m,2025-06-05 04:24:00,105162.41,105162.41,105136.82,105136.83,3.08917
BTCUSDT,1m,2025-06-05 04:25:00,105136.82,105136.82,105120.1,105120.11,5.56279
BTCUSDT,1m,2025-06-05 04:26:00,105120.11,105120.11,105120.1,105120.11,2.14635
BTCUSDT,1m,2025-06-05 04:27:00,105120.11,105132.08,105120.1,105132.07,5.57494
BTCUSDT,1m,2025-06-05 04:28:00,105132.08,105132.08,105127.14,105127.15,0.71332
BTCUSDT,1m,2025-06-05 04:29:00,105127.14,105127.15,105127.14,105127.15,0.86164
BTCUSDT,1m,2025-06-05 04:30:00,105127.14,105127.15,105103.76,105126.76,2.72039
BTCUSDT,1m,2025-06-05 04:31:00,105126.77,105152.74,105126.76,105152.74,1.83839
BTCUSDT,1m,2025-06-05 04:32:00,105152.74,105162.8,105137.23,105149.34,2.15388
BTCUSDT,1m,2025-06-05 04:33:00,105149.35,105149.35,105131.57,105142.21,3.55587
BTCUSDT,1m,2025-06-05 04:34:00,105142.21,105152.17,105142.21,105152.17,1.73752
BTCUSDT,1m,2025-06-05 04:35:00,105152.17,105159.54,105140.86,105159.53,1.49292
BTCUSDT,1m,2025-06-05 04:36:00,105159.54,105159.54,105152.66,105152.66,3.92169
BTCUSDT,1m,2025-06-05 04:37:00,105152.66,105152.67,105130.52,105130.52,11.94454
BTCUSDT,1m,2025-06-05 04:38:00,105130.52,105148.9,105117.18,105148.9,1.26447
BTCUSDT,1m,2025-06-05 04:39:00,105148.9,105148.9,105134.05,105146.24,9.73027
BTCUSDT,1m,2025-06-05 04:40:00,105146.25,105148.9,105146.24,105148.89,1.39703
BTCUSDT,1m,2025-06-05 04:41:00,105148.9,105190.48,105148.89,105190.47,2.47359
BTCUSDT,1m,2025-06-05 04:42:00,105190.47,105190.48,105189.77,105189.77,1.34756
BTCUSDT,1m,2025-06-05 04:43:00,105189.77,105198.99,105189.77,105190.54,2.79524
BTCUSDT,1m,2025-06-05 04:44:00,105190.54,105190.55,105182.65,105182.65,0.46242
BTCUSDT,1m,2025-06-05 04:45:00,105182.65,105198.82,105182.65,105198.82,3.33926
BTCUSDT,1m,2025-06-05 04:46:00,105198.81,105204.69,105193.81,105193.81,4.59054
BTCUSDT,1m,2025-06-05 04:47:00,105193.81,105193.82,105193.81,105193.81,0.91751
BTCUSDT,1m,2025-06-05 04:48:00,105193.82,105195.24,105193.81,105195.24,5.01492
BTCUSDT,1m,2025-06-05 04:49:00,105195.23,105195.24,105163.16,105173.69,2.74667
BTCUSDT,1m,2025-06-05 04:50:00,105173.69,105193.17,105173.68,105193.16,2.26896
BTCUSDT,1m,2025-06-05 04:51:00,105193.16,105226.14,105193.16,105226.13,3.72879
BTCUSDT,1m,2025-06-05 04:52:00,105226.14,105226.14,105189.12,105192.25,3.59315
BTCUSDT,1m,2025-06-05 04:53:00,105192.24,105198.75,105192.24,105198.75,1.03585
BTCUSDT,1m,2025-06-05 04:54:00,105198.74,105216.94,105192.25,105216.94,3.76009
BTCUSDT,1m,2025-06-05 04:55:00,105216.95,105224.04,105216.95,105224.04,1.23272
BTCUSDT,1m,2025-06-05 04:56:00,105224.03,105224.04,105195.29,105195.29,3.89289
BTCUSDT,1m,2025-06-05 04:57:00,105195.29,105195.3,105187.2,105187.2,0.99587
BTCUSDT,1m,2025-06-05 04:58:00,105187.2,105187.2,105167.15,105167.16,2.1493
BTCUSDT,1m,2025-06-05 04:59:00,105167.15,105173.71,105167.15,105173.71,0.94723
BTCUSDT,1m,2025-06-05 05:00:00,105173.72,105189.22,105173.72,105189.21,3.91571
BTCUSDT,1m,2025-06-05 05:01:00,105189.21,105189.22,105132.37,105145.24,5.05183
BTCUSDT,1m,2025-06-05 05:02:00,105145.25,105145.25,105121.86,105135.05,2.94128
BTCUSDT,1m,2025-06-05 05:03:00,105135.04,105141.19,105135.04,105141.18,1.75303
BTCUSDT,1m,2025-06-05 05:04:00,105141.19,105141.19,105100.0,105100.01,3.02334
BTCUSDT,1m,2025-06-05 05:05:00,105100.0,105100.01,105087.33,105087.33,1.53295
BTCUSDT,1m,2025-06-05 05:06:00,105087.34,105087.34,105059.01,105059.01,4.98739
BTCUSDT,1m,2025-06-05 05:07:00,105059.02,105129.0,105059.01,105128.99,10.34567
BTCUSDT,1m,2025-06-05 05:08:00,105128.99,105146.82,105128.99,105146.82,1.10328
BTCUSDT,1m,2025-06-05 05:09:00,105146.82,105146.82,105141.56,105141.57,2.34481
BTCUSDT,1m,2025-06-05 05:10:00,105141.56,105141.57,105126.22,105126.23,2.90556
BTCUSDT,1m,2025-06-05 05:11:00,105126.23,105126.23,105103.36,105103.37,2.40623
BTCUSDT,1m,2025-06-05 05:12:00,105103.36,105103.37,105086.46,105086.46,1.58704
BTCUSDT,1m,2025-06-05 05:13:00,105086.47,105086.47,105063.26,105063.26,10.50912
BTCUSDT,1m,2025-06-05 05:14:00,105063.27,105063.27,105056.15,105060.82,11.64229
BTCUSDT,1m,2025-06-05 05:15:00,105060.83,105060.83,105052.07,105052.07,1.30419
BTCUSDT,1m,2025-06-05 05:16:00,105052.07,105052.08,105007.39,105033.5,13.50263
BTCUSDT,1m,2025-06-05 05:17:00,105033.51,105033.51,105023.01,105032.0,3.2229
BTCUSDT,1m,2025-06-05 05:18:00,105032.0,105050.03,105031.99,105050.03,3.30747
BTCUSDT,1m,2025-06-05 05:19:00,105050.02,105054.63,105050.02,105054.62,1.32258
BTCUSDT,1m,2025-06-05 05:20:00,105054.62,105100.0,105050.02,105100.0,26.43167
BTCUSDT,1m,2025-06-05 05:21:00,105099.99,105109.09,105040.0,105040.0,26.67309
BTCUSDT,1m,2025-06-05 05:22:00,105040.01,105040.01,105007.46,105007.46,3.68159
BTCUSDT,1m,2025-06-05 05:23:00,105007.46,105007.46,104995.04,105003.91,2.33071
BTCUSDT,1m,2025-06-05 05:24:00,105003.92,105003.92,105003.91,105003.92,0.27771
BTCUSDT,1m,2025-06-05 05:25:00,105003.91,105003.92,105003.91,105003.92,0.36061
BTCUSDT,1m,2025-06-05 05:26:00,105003.92,105006.89,104990.56,104991.22,4.7437
BTCUSDT,1m,2025-06-05 05:27:00,104991.22,104991.22,104943.39,104943.39,5.86349
BTCUSDT,1m,2025-06-05 05:28:00,104943.4,104943.4,104916.31,104919.51,5.07378
BTCUSDT,1m,2025-06-05 05:29:00,104919.5,104928.17,104919.5,104921.37,10.72223
BTCUSDT,1m,2025-06-05 05:30:00,104921.36,104921.37,104908.78,104908.79,5.07297
BTCUSDT,1m,2025-06-05 05:31:00,104908.78,104928.17,104908.78,104928.16,5.43934
BTCUSDT,1m,2025-06-05 05:32:00,104928.16,104928.17,104928.16,104928.17,0.36264
BTCUSDT,1m,2025-06-05 05:33:00,104928.16,104928.17,104900.0,104900.0,35.48428
BTCUSDT,1m,2025-06-05 05:34:00,104900.0,104900.0,104826.12,104826.13,32.67002
BTCUSDT,1m,2025-06-05 05:35:00,104826.13,104826.13,104783.81,104787.93,13.26733
BTCUSDT,1m,2025-06-05 05:36:00,104787.93,104832.82,104787.92,104832.81,23.86844
BTCUSDT,1m,2025-06-05 05:37:00,104832.81,104832.82,104827.75,104827.76,0.94587
BTCUSDT,1m,2025-06-05 05:38:00,104827.75,104827.76,104821.13,104821.14,2.04789
BTCUSDT,1m,2025-06-05 05:39:00,104821.14,104830.13,104821.13,104821.14,4.11419
BTCUSDT,1m,2025-06-05 05:40:00,104821.13,104821.14,104758.71,104767.13,26.56341
BTCUSDT,1m,2025-06-05 05:41:00,104767.12,104767.12,104740.95,104740.95,24.42257
BTCUSDT,1m,2025-06-05 05:42:00,104740.96,104754.71,104720.7,104754.71,17.05801
BTCUSDT,1m,2025-06-05 05:43:00,104754.71,104754.71,104726.53,104732.85,12.38249
BTCUSDT,1m,2025-06-05 05:44:00,104732.85,104740.58,104732.84,104740.0,3.15174
BTCUSDT,1m,2025-06-05 05:45:00,104740.01,104740.01,104660.37,104679.95,19.66485
BTCUSDT,1m,2025-06-05 05:46:00,104679.96,104685.05,104664.07,104678.44,11.12686
BTCUSDT,1m,2025-06-05 05:47:00,104678.44,104713.39,104678.44,104709.54,4.00361
BTCUSDT,1m,2025-06-05 05:48:00,104709.53,104713.4,104702.96,104702.97,3.59297
BTCUSDT,1m,2025-06-05 05:49:00,104702.96,104707.55,104672.54,104672.54,8.06753
BTCUSDT,1m,2025-06-05 05:50:00,104672.54,104676.5,104617.25,104676.49,34.33788
